tf,anchor_shift,bar_time,currency,vel,acel,zvel,zS,cesta
H1,16,2025.09.30 08:00,AUD,5.4001414476,10.6615439635,0.1795340820,1.3607667945,1.0000000000
H1,16,2025.09.30 08:00,NZD,-5.2891855993,-18.4777132159,-0.2100687442,-0.8531367643,0.8571428571
H1,17,2025.09.30 07:00,USD,-21.1025344442,-26.2178508317,-0.6982939321,-1.2367907628,1.0000000000
H1,17,2025.09.30 07:00,EUR,-14.7950616951,-19.4995512600,-0.4964237224,-0.5256656954,0.7142857143
H1,17,2025.09.30 07:00,GBP,-9.3046269629,-10.5961792929,-0.3613288211,-0.2626429937,0.4285714286
H1,17,2025.09.30 07:00,JPY,17.5213337322,29.1344762870,0.5727841385,0.9955243547,0.8571428571
H1,17,2025.09.30 07:00,CHF,9.4037440655,18.5036790323,0.3332464318,-0.2583227841,0.4285714286
H1,17,2025.09.30 07:00,CAD,-15.9841041428,-14.7028391407,-0.6628665056,-0.7645058600,0.8571428571
H1,17,2025.09.30 07:00,AUD,23.6855255930,21.5618865300,0.8061146509,2.1162921590,1.0000000000
H1,17,2025.09.30 07:00,NZD,10.5757238542,1.8163786760,0.4260181898,-0.0638884176,0.4285714286
H1,18,2025.09.30 06:00,USD,-18.9953527515,-34.8335287944,-0.6081984038,-1.3977291285,1.0000000000
H1,18,2025.09.30 06:00,EUR,-14.4596934801,-28.9909667839,-0.4500992476,-1.1091564404,0.8571428571
H1,18,2025.09.30 06:00,GBP,11.4481044102,14.9810134330,0.4394086484,0.0527191795,0.4285714286
H1,18,2025.09.30 06:00,JPY,3.4200919046,6.6975196654,0.0989569577,1.0303676236,0.7142857143
H1,18,2025.09.30 06:00,CHF,-11.3399853103,-28.5286913637,-0.3987847786,-0.3426936856,0.4285714286
H1,18,2025.09.30 06:00,CAD,-11.7591095489,2.0453566415,-0.4894927774,-0.7250953504,0.7142857143
H1,18,2025.09.30 06:00,AUD,11.9544421303,27.7225490741,0.4157078463,1.1984578382,0.8571428571
H1,18,2025.09.30 06:00,NZD,29.7315026456,40.9067481279,1.2289550030,1.2931299637,1.0000000000
H1,19,2025.09.30 05:00,USD,-11.7895570043,-22.6101491482,-0.3795015897,-0.3321190980,0.5714285714
H1,19,2025.09.30 05:00,EUR,7.9321380877,27.5908228868,0.2461978400,-0.5547783633,0.7142857143
H1,19,2025.09.30 05:00,GBP,17.4578998321,12.0935986425,0.6679610692,0.1724903656,0.7142857143
H1,19,2025.09.30 05:00,JPY,-41.4759687494,-54.0249403945,-1.2354165302,-1.1284090871,0.8571428571
H1,19,2025.09.30 05:00,CHF,-23.4664262196,-45.9964745046,-0.8537653122,-1.2361639358,1.0000000000
H1,19,2025.09.30 05:00,CAD,-5.7046109621,-13.4142669943,-0.2443220664,0.3880614046,0.7142857143
H1,19,2025.09.30 05:00,AUD,25.7839717292,45.5500871889,0.9401409179,2.0453319116,1.0000000000
H1,19,2025.09.30 05:00,NZD,31.2625532864,50.8113223233,1.2881490393,0.6455868024,0.7142857143
H1,20,2025.09.30 04:00,USD,1.3691276241,-5.0594871405,0.0447626235,0.5816864624,0.7142857143
H1,20,2025.09.30 04:00,EUR,-20.0705011810,-3.6089981088,-0.6271258635,-1.5505188801,1.0000000000
H1,20,2025.09.30 04:00,GBP,-10.7869106953,-19.1334313867,-0.4161838305,-0.5234063801,0.7142857143
H1,20,2025.09.30 04:00,JPY,-14.4042078933,0.1573955242,-0.4261556302,-0.6910515252,0.7142857143
H1,20,2025.09.30 04:00,CHF,7.5118005608,4.6639363862,0.2805907050,-0.4495281989,0.5714285714
H1,20,2025.09.30 04:00,CAD,8.0546232908,8.3483634672,0.3421399051,0.0926642526,0.5714285714
H1,20,2025.09.30 04:00,AUD,7.9685692264,-4.9606421107,0.2930327069,2.0012308433,1.0000000000
H1,20,2025.09.30 04:00,NZD,20.3574990675,19.5928633690,0.8348470349,0.5389234260,0.7142857143
H1,21,2025.09.30 03:00,USD,32.0120465835,28.6709264294,1.0650404385,1.4837209420,1.0000000000
H1,21,2025.09.30 03:00,EUR,-14.4336470900,6.7207767398,-0.4481096791,-0.6464275992,0.7142857143
H1,21,2025.09.30 03:00,GBP,-13.4086631294,-11.3939398838,-0.5133298973,-0.4910981324,0.7142857143
H1,21,2025.09.30 03:00,JPY,-11.4224621324,1.7560006016,-0.3407198624,-1.3032150852,1.0000000000
H1,21,2025.09.30 03:00,CHF,4.0892954511,18.2923443461,0.1496641383,-0.6498092067,0.5714285714
H1,21,2025.09.30 03:00,CAD,7.6123555838,-8.6828763907,0.3230028448,0.4864298181,0.7142857143
H1,21,2025.09.30 03:00,AUD,-4.8106576198,-36.2986459505,-0.1732582240,1.5981407099,0.8571428571
H1,21,2025.09.30 03:00,NZD,0.3617323533,0.9354141079,0.0150792783,-0.4777414466,0.5714285714
H1,22,2025.09.30 02:00,USD,-14.6389133655,-33.0922536568,-0.5198924184,-0.6682589452,0.5714285714
H1,22,2025.09.30 02:00,EUR,23.9792559443,45.4571889307,0.7773237022,1.3219879035,1.0000000000
H1,22,2025.09.30 02:00,GBP,18.7433584649,45.6328662634,0.7286251857,0.9391315746,0.7142857143
H1,22,2025.09.30 02:00,JPY,-26.5246503568,-32.0357102855,-0.7582979330,-0.8762068133,1.0000000000
H1,22,2025.09.30 02:00,CHF,4.8182985469,-11.7902786653,0.1764402331,-1.0655953306,0.8571428571
H1,22,2025.09.30 02:00,CAD,-14.3044743344,-42.7173078441,-0.5808797024,-0.4073128154,0.7142857143
H1,22,2025.09.30 02:00,AUD,-5.2614025159,-12.9706017942,-0.1874010112,1.5114219574,0.8571428571
H1,22,2025.09.30 02:00,NZD,13.1885276165,41.5160970518,0.5426375089,-0.7551675309,0.4285714286
H1,23,2025.09.30 01:00,USD,5.1153163875,14.3998723996,0.1814147725,0.0473582677,0.4285714286
H1,23,2025.09.30 01:00,EUR,4.7044895649,15.3039143720,0.1514538547,0.7336112323,0.7142857143
H1,23,2025.09.30 01:00,GBP,1.2915523300,-5.9809533487,0.0499238077,0.6007489886,0.4285714286
H1,23,2025.09.30 01:00,JPY,-11.6131425547,-6.4776590310,-0.3328179487,-0.1036839662,0.5714285714
H1,23,2025.09.30 01:00,CHF,-9.0999349668,-32.7791411493,-0.3336221725,-1.6815235980,1.0000000000
H1,23,2025.09.30 01:00,CAD,-1.2812650022,-5.4105349832,-0.0525157504,0.3893049631,0.8571428571
H1,23,2025.09.30 01:00,AUD,2.1236390630,-6.2436551302,0.0749404507,1.4403996790,1.0000000000
H1,23,2025.09.30 01:00,NZD,8.7593451782,27.1881568708,0.3613891100,-1.4262155665,0.8571428571
H1,24,2025.09.30 00:00,USD,15.8381760429,26.6881160791,0.5596436451,0.4991795907,0.4285714286
H1,24,2025.09.30 00:00,EUR,14.5312733037,19.5356212738,0.4658480140,0.3205702035,0.5714285714
H1,24,2025.09.30 00:00,GBP,-3.5329090228,3.4269909498,-0.1420868692,-1.3394919335,0.8571428571
H1,24,2025.09.30 00:00,JPY,-3.2774277608,6.6494720875,-0.0886441246,0.9343608148,0.7142857143
H1,24,2025.09.30 00:00,CHF,17.1887060534,5.2408577001,0.6415806930,0.9447819963,0.8571428571
H1,24,2025.09.30 00:00,CAD,-13.8044661904,-28.9385666787,-0.5571011115,0.4933862265,0.7142857143
H1,24,2025.09.30 00:00,AUD,-15.7681069437,-23.9203392999,-0.5547069223,0.1051910298,0.5714285714
H1,24,2025.09.30 00:00,NZD,-11.1752454823,-8.6821521116,-0.4596740289,-1.9579779281,1.0000000000
H1,25,2025.09.29 23:00,USD,10.8205921439,1.3189130602,0.3813505534,0.4310084839,0.7142857143
H1,25,2025.09.29 23:00,EUR,-19.6586847991,-37.7189213668,-0.6560834984,-1.1688444721,1.0000000000
H1,25,2025.09.29 23:00,GBP,5.3643011896,15.2575723638,0.2165022475,-0.9988309403,0.7142857143
H1,25,2025.09.29 23:00,JPY,12.5489716451,34.1647854158,0.3345356684,1.5614649526,1.0000000000
H1,25,2025.09.29 23:00,CHF,22.5300482850,37.3025889426,0.8161209876,0.2084362246,0.7142857143
H1,25,2025.09.29 23:00,CAD,7.7096560322,2.5179730561,0.3123763879,0.8282713276,0.7142857143
H1,25,2025.09.29 23:00,AUD,-19.7661154597,-39.6997869801,-0.6940114801,0.5469034041,0.4285714286
H1,25,2025.09.29 23:00,NZD,-19.5487690370,-13.1431244915,-0.8067192870,-1.4084089804,0.8571428571
H1,26,2025.09.29 22:00,USD,6.4286147646,-20.9327258741,0.2133982471,0.5304004529,0.7142857143
H1,26,2025.09.29 22:00,EUR,-16.4615030722,-45.5993352180,-0.5641568937,0.3227800511,0.5714285714
H1,26,2025.09.29 22:00,GBP,8.3465206914,14.5595861508,0.3256698266,0.5332193671,0.8571428571
H1,26,2025.09.29 22:00,JPY,-14.5616034176,-5.9425057438,-0.3927482920,0.7211703652,0.4285714286
H1,26,2025.09.29 22:00,CHF,2.8478641746,20.9132724329,0.1062455623,-1.3161945430,0.8571428571
H1,26,2025.09.29 22:00,CAD,-0.2937401765,-5.4621846543,-0.0124921835,-0.7442513818,0.7142857143
H1,26,2025.09.29 22:00,AUD,12.9292113371,10.7457007496,0.4519519904,1.4802147998,0.8571428571
H1,26,2025.09.29 22:00,NZD,0.7646356985,31.7181921569,0.0317196107,-1.5273391113,0.8571428571
H1,27,2025.09.29 21:00,USD,3.3411201541,14.9682567961,0.1076165851,-1.0126691265,0.8571428571
H1,27,2025.09.29 21:00,EUR,-21.1544238299,-59.4015019317,-0.7235258375,0.4816269031,0.7142857143
H1,27,2025.09.29 21:00,GBP,-2.0147232456,-4.5103999971,-0.0785676805,0.5688702213,0.8571428571
H1,27,2025.09.29 21:00,JPY,-13.1784627341,8.9577444005,-0.3550367407,-0.4974656845,0.8571428571
H1,27,2025.09.29 21:00,CHF,-14.2030488950,-30.3528572947,-0.5264525677,-1.0609112399,0.8571428571
H1,27,2025.09.29 21:00,CAD,16.2952319745,24.7511953231,0.6969343493,-0.0925257610,0.4285714286
H1,27,2025.09.29 21:00,AUD,31.4879883306,33.0818893979,1.0949543914,2.1733498184,1.0000000000
H1,27,2025.09.29 21:00,NZD,-0.5736817546,12.5056733059,-0.0239589563,-0.5602751308,0.5714285714
H1,28,2025.09.29 20:00,USD,18.4533402913,6.7588521621,0.6047860233,0.5399723603,0.5714285714
H1,28,2025.09.29 20:00,EUR,-21.4779329864,-32.3059062625,-0.7096932602,-0.7332307879,0.7142857143
H1,28,2025.09.29 20:00,GBP,-26.8895077985,-32.4405366135,-1.0843015303,-0.6358062414,0.5714285714
H1,28,2025.09.29 20:00,JPY,5.5110599286,21.7426824581,0.1544158057,1.2010441606,1.0000000000
H1,28,2025.09.29 20:00,CHF,16.6085772123,28.7902500211,0.6148138354,-1.0330958137,0.8571428571
H1,28,2025.09.29 20:00,CAD,28.4128335097,32.8875365980,1.2406027537,0.6911042067,0.7142857143
H1,28,2025.09.29 20:00,AUD,7.7091992783,3.9464005159,0.2686105960,1.3595394673,0.8571428571
H1,28,2025.09.29 20:00,NZD,-28.3275694353,-29.3792788791,-1.2134114878,-1.3895273519,1.0000000000
H1,29,2025.09.29 19:00,USD,-9.2845560121,-39.0381434045,-0.3015232625,-0.5042186022,0.8571428571
H1,29,2025.09.29 19:00,EUR,-10.5994248071,-27.7132083979,-0.3513526841,0.1371119573,0.7142857143
H1,29,2025.09.29 19:00,GBP,7.2725056788,23.6423493639,0.2876122943,0.3853546941,0.5714285714
H1,29,2025.09.29 19:00,JPY,-5.1354835238,-18.5971855407,-0.1443450701,1.1480482593,1.0000000000
H1,29,2025.09.29 19:00,CHF,23.6792061826,44.3605606044,0.8876333676,-0.4937706908,0.7142857143
H1,29,2025.09.29 19:00,CAD,4.1292699810,-12.8334070627,0.1778491426,0.4755927136,0.4285714286
H1,29,2025.09.29 19:00,AUD,8.3672941932,31.6757821137,0.2932342854,1.0277156455,0.8571428571
H1,29,2025.09.29 19:00,NZD,-18.4288116927,-1.4967476764,-0.7796487591,-2.1758339767,1.0000000000
H1,30,2025.09.29 18:00,USD,-10.8499400361,-31.9944883587,-0.3449518347,-0.9785186463,0.8571428571
H1,30,2025.09.29 18:00,EUR,-5.0043479700,-3.4886738710,-0.1690503063,-0.9905170733,0.8571428571
H1,30,2025.09.29 18:00,GBP,-6.9598999726,-0.3223574345,-0.2743882948,-0.6105824529,0.7142857143
H1,30,2025.09.29 18:00,JPY,-9.9268998482,-10.8963290168,-0.2745744061,0.9027845028,0.7142857143
H1,30,2025.09.29 18:00,CHF,11.9478483533,23.7204668121,0.4419514012,-0.7899544418,0.7142857143
H1,30,2025.09.29 18:00,CAD,15.1341004883,0.8336084689,0.6223729369,1.4794792886,0.8571428571
H1,30,2025.09.29 18:00,AUD,8.1522323562,21.9782267417,0.2868112860,1.3805788881,1.0000000000
H1,30,2025.09.29 18:00,NZD,-2.4930933707,0.1695466582,-0.1085235985,-0.3932700653,0.4285714286
H1,31,2025.09.29 17:00,USD,9.5016790837,-6.4670376109,0.2984506137,-0.3095966232,0.5714285714
H1,31,2025.09.29 17:00,EUR,18.0602365677,29.8041119643,0.6175070458,0.1756960331,0.5714285714
H1,31,2025.09.29 17:00,GBP,-9.8932711742,-1.8236470949,-0.3970964108,-1.3690636156,1.0000000000
H1,31,2025.09.29 17:00,JPY,-21.6158137708,-27.5622510097,-0.5976754486,0.7052576857,0.7142857143
H1,31,2025.09.29 17:00,CHF,-14.7725406576,-6.8225497306,-0.5309226442,-1.3353605763,0.8571428571
H1,31,2025.09.29 17:00,CAD,5.1916829761,-6.4433274602,0.2061031764,0.3019143975,0.7142857143
H1,31,2025.09.29 17:00,AUD,19.9336715205,21.1352658836,0.7138989927,1.9031635539,1.0000000000
H1,31,2025.09.29 17:00,NZD,-6.4056445454,-1.8205649415,-0.2615414658,-0.0720108552,0.5714285714
H1,32,2025.09.29 16:00,USD,27.3613406387,36.4651486652,0.8587804039,-0.1082846675,0.4285714286
H1,32,2025.09.29 16:00,EUR,29.1378321458,52.2013803976,1.0231462561,1.4951968946,0.8571428571
H1,32,2025.09.29 16:00,GBP,-6.2130654593,1.3127351965,-0.2583493822,-0.2531980430,0.5714285714
H1,32,2025.09.29 16:00,JPY,-8.6190976738,-9.9044866184,-0.2406173606,1.6382697760,1.0000000000
H1,32,2025.09.29 16:00,CHF,-18.0654082583,-16.3610189538,-0.6487757972,-1.1718451465,0.8571428571
H1,32,2025.09.29 16:00,CAD,5.1684444778,9.1524479361,0.2076170200,-0.5167312371,0.7142857143
H1,32,2025.09.29 16:00,AUD,2.1835105875,-10.3871721010,0.0831751186,0.0817965574,0.5714285714
H1,32,2025.09.29 16:00,NZD,-30.9535564584,-62.4790345222,-1.2854271915,-1.1652041338,0.8571428571
H1,33,2025.09.29 15:00,USD,-11.6271366420,-37.3776139903,-0.3672593077,-1.1459594499,1.0000000000
H1,33,2025.09.29 15:00,EUR,38.2470781018,68.8800311939,1.3438244933,1.9886570791,1.0000000000
H1,33,2025.09.29 15:00,GBP,2.4956767515,8.5529535959,0.1018377620,0.6539169133,0.7142857143
H1,33,2025.09.29 15:00,JPY,-22.1362071345,-29.0562855624,-0.6081565395,0.5305366773,0.7142857143
H1,33,2025.09.29 15:00,CHF,16.1498083997,34.3761311327,0.5988753713,0.1056941316,0.7142857143
H1,33,2025.09.29 15:00,CAD,-8.4559633486,-14.0402731255,-0.3390242134,-1.2845278378,0.8571428571
H1,33,2025.09.29 15:00,AUD,-1.5939010673,1.9581694777,-0.0603986582,-0.3930207749,0.7142857143
H1,33,2025.09.29 15:00,NZD,-13.0793550605,-33.2931127220,-0.5499353671,-0.4552967388,0.5714285714
H1,34,2025.09.29 14:00,USD,11.6944881292,11.8533345489,0.3696712072,-0.6225940878,0.7142857143
H1,34,2025.09.29 14:00,EUR,10.8279732761,14.4685549363,0.3922111769,0.6316290166,0.5714285714
H1,34,2025.09.29 14:00,GBP,5.5510288150,10.7958463184,0.2287980262,1.0413119473,0.8571428571
H1,34,2025.09.29 14:00,JPY,-16.2316225294,-45.3846363525,-0.4407345127,0.7372852740,0.8571428571
H1,34,2025.09.29 14:00,CHF,-12.1816728088,7.2598755611,-0.5388814479,-1.9091508089,1.0000000000
H1,34,2025.09.29 14:00,CAD,-4.4747030883,-4.6022870552,-0.1788762915,-1.0831860731,0.8571428571
H1,34,2025.09.29 14:00,AUD,3.7627987624,5.4307899329,0.1414167633,0.7467400636,0.7142857143
H1,34,2025.09.29 14:00,NZD,1.0517094438,0.1785221101,0.0456092469,0.4579646684,0.5714285714
H1,35,2025.09.29 13:00,USD,29.7535873925,42.9877024408,0.9601852015,0.3666301485,0.8571428571
H1,35,2025.09.29 13:00,EUR,17.1137835908,37.5520659179,0.6144416021,0.9564423748,0.7142857143
H1,35,2025.09.29 13:00,GBP,-16.3698436852,-16.0718069770,-0.7264288850,-0.2944191437,0.7142857143
H1,35,2025.09.29 13:00,JPY,13.4617020169,9.8502669251,0.3659003657,1.2796791132,1.0000000000
H1,35,2025.09.29 13:00,CHF,-20.6813544219,-15.7613446660,-0.9077118608,-2.2781743227,1.0000000000
H1,35,2025.09.29 13:00,CAD,16.9626770437,15.1337908392,0.7135994666,0.0266271793,0.4285714286
H1,35,2025.09.29 13:00,AUD,-23.3084879205,-43.9210663336,-0.8904661431,0.1022586050,0.4285714286
H1,35,2025.09.29 13:00,NZD,-16.9320640163,-29.7696081464,-0.7448952836,-0.1590439543,0.7142857143
H1,36,2025.09.29 12:00,USD,21.1445483226,22.6814595260,0.6709306786,-0.0822951553,0.5714285714
H1,36,2025.09.29 12:00,EUR,-1.5156740991,-2.5979829822,-0.0568590831,-0.6112541162,0.8571428571
H1,36,2025.09.29 12:00,GBP,-6.6375425381,-14.8532836606,-0.2950839367,-0.0346008472,0.4285714286
H1,36,2025.09.29 12:00,JPY,0.9694291685,-12.2922333765,0.0264093726,1.8364930516,1.0000000000
H1,36,2025.09.29 12:00,CHF,-11.7726184588,11.1875382710,-0.5188712247,-1.8949884673,1.0000000000
H1,36,2025.09.29 12:00,CAD,14.3004920194,29.0306015034,0.5952319378,0.2366246561,0.5714285714
H1,36,2025.09.29 12:00,AUD,-13.8259943856,-36.1478695197,-0.5056389684,0.7480104197,0.8571428571
H1,36,2025.09.29 12:00,NZD,-2.6626400290,2.9917702387,-0.1170761881,-0.1979895413,0.5714285714
H1,37,2025.09.29 11:00,USD,15.9687166946,44.1308188185,0.5103866123,-0.9705436890,1.0000000000
H1,37,2025.09.29 11:00,EUR,-11.7438753967,-18.9987970596,-0.4456620549,-1.0729169875,0.8571428571
H1,37,2025.09.29 11:00,GBP,-8.0696240793,-8.5269904020,-0.3635977891,-0.6978685613,0.7142857143
H1,37,2025.09.29 11:00,JPY,5.9464372390,0.8953532055,0.1575079158,2.2088865141,1.0000000000
H1,37,2025.09.29 11:00,CHF,-7.9499909269,4.8034552977,-0.3667974916,-0.3260167948,0.5714285714
H1,37,2025.09.29 11:00,CAD,11.6350104364,9.1260360870,0.4851491403,-0.0544923601,0.4285714286
H1,37,2025.09.29 11:00,AUD,-1.2015943632,-17.3857549367,-0.0439414218,0.5421993028,0.8571428571
H1,37,2025.09.29 11:00,NZD,-4.5850796039,-14.0441210104,-0.2033795219,0.3707525758,0.7142857143
H1,38,2025.09.29 10:00,USD,-9.1038080265,-10.0977041187,-0.2858652403,-1.7242933895,1.0000000000
H1,38,2025.09.29 10:00,EUR,-23.0635482517,-19.1776846778,-0.8754956474,-0.5767205401,0.7142857143
H1,38,2025.09.29 10:00,GBP,-7.5258006558,-9.9508757797,-0.3496297152,0.1742957779,0.7142857143
H1,38,2025.09.29 10:00,JPY,1.2853889446,-44.4170697360,0.0326543267,1.7977273463,1.0000000000
H1,38,2025.09.29 10:00,CHF,-1.7043893045,2.2064977307,-0.0793984724,0.1660961769,0.5714285714
H1,38,2025.09.29 10:00,CAD,-3.9840034583,-9.2302451471,-0.1677585920,-0.7138328548,0.8571428571
H1,38,2025.09.29 10:00,AUD,12.5706826885,35.3007735942,0.4512021394,-0.0668749498,0.5714285714
H1,38,2025.09.29 10:00,NZD,31.5254780638,55.3663081344,1.4167756722,0.9436024332,0.8571428571
H1,39,2025.09.29 09:00,USD,25.7504773483,27.7822789515,0.8302306336,-0.2949130773,0.4285714286
H1,39,2025.09.29 09:00,EUR,-30.6329530920,-37.8171317107,-1.1635657284,-0.8532769963,0.8571428571
H1,39,2025.09.29 09:00,GBP,-6.0572768445,-4.9910626978,-0.2805843233,0.4809688963,0.7142857143
H1,39,2025.09.29 09:00,JPY,6.9200784278,-9.8075515272,0.1745387888,2.2154345356,1.0000000000
H1,39,2025.09.29 09:00,CHF,-18.2263227330,-7.9373061087,-0.9030525339,-1.1118049393,1.0000000000
H1,39,2025.09.29 09:00,CAD,5.5843097769,-0.2359633251,0.2321237394,-0.6763465113,0.7142857143
H1,39,2025.09.29 09:00,AUD,-3.5520705450,-3.0170214427,-0.1273516803,-0.2819783464,0.4285714286
H1,39,2025.09.29 09:00,NZD,20.2137576616,36.0237578608,0.9053012360,0.5219164387,0.7142857143
H1,40,2025.09.29 08:00,USD,-0.1588464197,-4.5941068227,-0.0052173382,-1.3506550139,1.0000000000
H1,40,2025.09.29 08:00,EUR,-3.6405816602,7.2861822754,-0.1287891170,-0.0153558053,0.5714285714
H1,40,2025.09.29 08:00,GBP,-5.2448175034,-3.5127603478,-0.2347339337,0.7257438257,0.8571428571
H1,40,2025.09.29 08:00,JPY,29.1530138231,21.7846148757,0.7252212381,1.7449646768,1.0000000000
H1,40,2025.09.29 08:00,CHF,-19.4415483699,-7.5226703640,-0.9700115624,-1.2081963353,0.8571428571
H1,40,2025.09.29 08:00,CAD,0.1275839668,1.3554329443,0.0051352687,-0.8342800509,0.7142857143
H1,40,2025.09.29 08:00,AUD,-1.6679911704,-5.0819679740,-0.0607393822,0.5337483238,0.7142857143
H1,40,2025.09.29 08:00,NZD,0.8731873337,-9.7147245869,0.0389204229,0.4040303792,0.5714285714
H1,41,2025.09.29 07:00,USD,-13.2341150484,-22.3640965152,-0.4214028643,-1.5966715385,1.0000000000
H1,41,2025.09.29 07:00,EUR,-20.4382823271,-32.0491120556,-0.7199879605,-0.3313092912,0.7142857143
H1,41,2025.09.29 07:00,GBP,-0.2980367081,-1.4121881209,-0.0133258875,0.8054587514,0.8571428571
H1,41,2025.09.29 07:00,JPY,3.6114350918,-3.4857174387,0.0935509376,0.1546310459,0.5714285714
H1,41,2025.09.29 07:00,CHF,-4.9200097558,-3.5375449753,-0.2412159311,-0.4833856175,0.5714285714
H1,41,2025.09.29 07:00,CAD,1.8288862045,13.7296714750,0.0731234567,-1.0538887479,0.8571428571
H1,41,2025.09.29 07:00,AUD,20.6125784131,36.3389517132,0.7733326993,1.5574840009,1.0000000000
H1,41,2025.09.29 07:00,NZD,12.8375441301,12.7800359176,0.5797889506,0.9476813969,0.7142857143
H1,42,2025.09.29 06:00,USD,-1.5369112034,5.5308826816,-0.0488587921,-1.5257253160,1.0000000000
H1,42,2025.09.29 06:00,EUR,1.0823088831,7.3748970952,0.0370353381,-0.3736353323,0.5714285714
H1,42,2025.09.29 06:00,GBP,8.2157411224,33.8005818511,0.3695189154,0.4316469307,0.7142857143
H1,42,2025.09.29 06:00,JPY,13.2616625450,23.4371008687,0.3495463858,1.3702938058,0.8571428571
H1,42,2025.09.29 06:00,CHF,-22.9601567298,-37.7264241513,-1.1068740604,-0.6694558486,0.7142857143
H1,42,2025.09.29 06:00,CAD,-14.7301094839,-44.2256127847,-0.5862164208,-0.8031306659,0.8571428571
H1,42,2025.09.29 06:00,AUD,22.3218751342,30.4383856023,0.8350262546,1.5409412472,1.0000000000
H1,42,2025.09.29 06:00,NZD,-5.6544102677,-18.6298111631,-0.2642764765,0.0290651789,0.5714285714
H1,43,2025.09.29 05:00,USD,-28.1621021239,-48.4772072665,-0.8811871223,-1.9274422816,1.0000000000
H1,43,2025.09.29 05:00,EUR,7.2549216629,28.8349207022,0.2401852332,-0.2412363167,0.7142857143
H1,43,2025.09.29 05:00,GBP,0.4573663227,35.2925510006,0.0206651914,-0.1292112997,0.5714285714
H1,43,2025.09.29 05:00,JPY,5.0510840334,-2.9756897683,0.1332580489,1.6684911909,1.0000000000
H1,43,2025.09.29 05:00,CHF,-12.7534462247,-28.0677819800,-0.6325682301,0.2083217817,0.5714285714
H1,43,2025.09.29 05:00,CAD,2.5089743493,-7.6341228100,0.0974218767,-0.7984392383,0.8571428571
H1,43,2025.09.29 05:00,AUD,16.1841605736,21.7780827114,0.6107866581,0.5806045432,0.7142857143
H1,43,2025.09.29 05:00,NZD,9.4590414066,1.2492474106,0.4469848903,0.6389116206,0.8571428571
H1,44,2025.09.29 04:00,USD,0.9938960922,5.9277667405,0.0313002173,-1.2378662595,1.0000000000
H1,44,2025.09.29 04:00,EUR,-3.8858635739,-18.0080776458,-0.1323869237,0.8457312862,0.7142857143
H1,44,2025.09.29 04:00,GBP,2.4250751238,24.3925715474,0.1131934709,0.6566296635,0.7142857143
H1,44,2025.09.29 04:00,JPY,45.7024586806,45.8896689272,1.2036110959,1.8069903984,1.0000000000
H1,44,2025.09.29 04:00,CHF,-3.9108870352,6.1467408736,-0.1938289739,0.2816815259,0.5714285714
