tf,bar_time,currency,S,vel3,vel6,vel12,acel6,pers12,efic12
H4,2025.12.03 08:00,CAD,53.3333333333,-8.0952380952,4.2857142857,8.5714285714,0.0000000000,0.5000000000,0.0873786408
H4,2025.12.03 08:00,AUD,69.5238095238,5.7142857143,2.8571428571,15.2380952381,-9.5238095238,0.5833333333,0.1333333333
H4,2025.12.03 08:00,NZD,38.0952380952,-14.2857142857,8.5714285714,-22.3809523810,39.5238095238,0.5000000000,0.1482649842
D1,2025.12.02 00:00,USD,36.1904761905,-1.9047619048,-28.5714285714,-12.3809523810,-44.7619047619,0.7272727273,0.1413043478
D1,2025.12.02 00:00,EUR,46.1904761905,2.8571428571,-9.5238095238,-7.6190476190,-11.4285714286,0.5833333333,0.0898876404
D1,2025.12.02 00:00,GBP,44.2857142857,-20.0000000000,-18.0952380952,0.9523809524,-37.1428571429,0.6666666667,0.0102040816
D1,2025.12.02 00:00,JPY,28.0952380952,-0.9523809524,-2.8571428571,-11.4285714286,5.7142857143,0.5000000000,0.0759493671
D1,2025.12.02 00:00,CHF,46.6666666667,7.6190476190,4.7619047619,-25.2380952381,34.7619047619,0.5000000000,0.3212121212
D1,2025.12.02 00:00,CAD,56.1904761905,7.1428571429,7.6190476190,12.8571428571,2.3809523810,0.5000000000,0.1139240506
D1,2025.12.02 00:00,AUD,72.8571428571,12.8571428571,25.2380952381,26.6666666667,23.8095238095,0.6666666667,0.2545454545
D1,2025.12.02 00:00,NZD,69.5238095238,-7.6190476190,21.4285714286,16.1904761905,26.6666666667,0.4166666667,0.1603773585
M30,2025.11.26 14:30,USD,58.0952380952,-18.0952380952,-2.8571428571,6.6666666667,-12.3809523810,0.3636363636,0.0945945946
M30,2025.11.26 14:30,EUR,54.7619047619,-10.4761904762,10.0000000000,7.1428571429,12.8571428571,0.5833333333,0.0769230769
M30,2025.11.26 14:30,GBP,68.5714285714,32.8571428571,23.3333333333,16.1904761905,30.4761904762,0.4166666667,0.0790697674
M30,2025.11.26 14:30,JPY,36.1904761905,-5.2380952381,2.8571428571,8.5714285714,-2.8571428571,0.5000000000,0.1022727273
M30,2025.11.26 14:30,CHF,35.2380952381,-22.3809523810,-1.9047619048,-24.2857142857,20.4761904762,0.5833333333,0.2048192771
M30,2025.11.26 14:30,CAD,54.2857142857,-5.2380952381,2.8571428571,-3.8095238095,9.5238095238,0.5454545455,0.1025641026
M30,2025.11.26 14:30,AUD,47.6190476190,13.8095238095,-25.2380952381,-8.0952380952,-42.3809523810,0.4166666667,0.0762331839
M30,2025.11.26 14:30,NZD,45.2380952381,14.7619047619,-9.0476190476,-2.3809523810,-15.7142857143,0.4166666667,0.0214592275
H1,2025.11.26 14:00,USD,58.5714285714,6.1904761905,15.2380952381,26.1904761905,4.2857142857,0.7500000000,0.5339805825
H1,2025.11.26 14:00,EUR,49.5238095238,4.2857142857,5.7142857143,-1.9047619048,13.3333333333,0.5000000000,0.0317460317
H1,2025.11.26 14:00,GBP,49.5238095238,12.3809523810,0.9523809524,-0.4761904762,2.3809523810,0.3333333333,0.0076335878
H1,2025.11.26 14:00,JPY,36.6666666667,5.2380952381,11.4285714286,9.5238095238,13.3333333333,0.5833333333,0.0952380952
H1,2025.11.26 14:00,CHF,37.6190476190,-10.0000000000,-23.8095238095,-9.0476190476,-38.5714285714,0.6666666667,0.0763052209
H1,2025.11.26 14:00,CAD,38.5714285714,-16.6666666667,-20.0000000000,-4.7619047619,-35.2380952381,0.4166666667,0.0555555556
H1,2025.11.26 14:00,AUD,64.2857142857,-2.8571428571,1.9047619048,-12.8571428571,16.6666666667,0.4000000000,0.1179039301
H1,2025.11.26 14:00,NZD,65.2380952381,1.4285714286,8.5714285714,-6.6666666667,23.8095238095,0.3636363636,0.0714285714
H4,2025.11.26 08:00,USD,41.4285714286,6.6666666667,-6.6666666667,-20.0000000000,6.6666666667,0.5833333333,0.1304347826
H4,2025.11.26 08:00,EUR,48.0952380952,-6.1904761905,-13.3333333333,-15.2380952381,-11.4285714286,0.5833333333,0.1355932203
H4,2025.11.26 08:00,GBP,53.3333333333,-2.8571428571,-21.9047619048,-8.5714285714,-35.2380952381,0.6363636364,0.1046511628
H4,2025.11.26 08:00,JPY,31.4285714286,-28.0952380952,-46.1904761905,-22.8571428571,-69.5238095238,0.6666666667,0.2352941176
H4,2025.11.26 08:00,CHF,42.3809523810,1.9047619048,20.4761904762,-6.6666666667,47.6190476190,0.4166666667,0.0518518519
H4,2025.11.26 08:00,CAD,50.4761904762,10.0000000000,20.4761904762,17.6190476190,23.3333333333,0.5833333333,0.2824427481
H4,2025.11.26 08:00,AUD,68.0952380952,10.4761904762,25.2380952381,35.7142857143,14.7619047619,0.5833333333,0.4385964912
H4,2025.11.26 08:00,NZD,64.7619047619,8.0952380952,21.9047619048,20.0000000000,23.8095238095,0.4166666667,0.1707317073
D1,2025.11.25 00:00,USD,46.1904761905,-28.5714285714,-20.4761904762,-11.9047619048,-29.0476190476,0.7272727273,0.1351351351
D1,2025.11.25 00:00,EUR,65.7142857143,4.2857142857,12.3809523810,7.1428571429,17.6190476190,0.5000000000,0.0877192982
D1,2025.11.25 00:00,GBP,80.9523809524,20.9523809524,28.5714285714,34.2857142857,22.8571428571,0.5000000000,0.3333333333
D1,2025.11.25 00:00,JPY,47.6190476190,18.5714285714,20.0000000000,5.7142857143,34.2857142857,0.5000000000,0.0431654676
D1,2025.11.25 00:00,CHF,39.0476190476,-16.1904761905,-25.2380952381,-11.9047619048,-38.5714285714,0.5000000000,0.1295336788
D1,2025.11.25 00:00,CAD,40.4761904762,-15.7142857143,-13.3333333333,-29.0476190476,2.3809523810,0.6666666667,0.3034825871
D1,2025.11.25 00:00,AUD,37.6190476190,6.6666666667,-1.9047619048,-13.8095238095,10.0000000000,0.5000000000,0.1054545455
D1,2025.11.25 00:00,NZD,42.3809523810,10.0000000000,0.0000000000,19.5238095238,-19.5238095238,nan,0.1646586345
M30,2025.11.19 14:30,USD,61.9047619048,-0.4761904762,-5.7142857143,10.4761904762,-21.9047619048,0.5000000000,0.1410256410
M30,2025.11.19 14:30,EUR,58.0952380952,-10.9523809524,6.1904761905,-5.2380952381,17.6190476190,0.5833333333,0.0748299320
M30,2025.11.19 14:30,GBP,46.1904761905,3.8095238095,-1.9047619048,-24.7619047619,20.9523809524,0.4166666667,0.4000000000
M30,2025.11.19 14:30,JPY,23.3333333333,-3.8095238095,3.8095238095,-20.4761904762,28.0952380952,0.4166666667,0.2324324324
M30,2025.11.19 14:30,CHF,40.9523809524,-5.7142857143,15.2380952381,-3.8095238095,34.2857142857,0.5000000000,0.0317460317
M30,2025.11.19 14:30,CAD,50.0000000000,3.8095238095,-10.4761904762,6.6666666667,-27.6190476190,0.4166666667,0.0972222222
M30,2025.11.19 14:30,AUD,75.7142857143,12.3809523810,5.7142857143,38.5714285714,-27.1428571429,0.4166666667,0.3665158371
M30,2025.11.19 14:30,NZD,43.8095238095,0.9523809524,-12.8571428571,-1.4285714286,-24.2857142857,0.5000000000,0.0150753769
H1,2025.11.19 14:00,USD,70.0000000000,-0.4761904762,19.0476190476,11.4285714286,26.6666666667,0.3636363636,0.1500000000
H1,2025.11.19 14:00,EUR,56.6666666667,0.9523809524,2.3809523810,-0.4761904762,5.2380952381,0.4166666667,0.0062893082
H1,2025.11.19 14:00,GBP,50.9523809524,0.4761904762,-11.4285714286,0.9523809524,-23.8095238095,0.4166666667,0.0098039216
H1,2025.11.19 14:00,JPY,22.8571428571,0.4761904762,-16.1904761905,-35.2380952381,2.8571428571,0.5000000000,0.2890625000
H1,2025.11.19 14:00,CHF,44.7619047619,11.4285714286,6.6666666667,-0.4761904762,13.8095238095,0.3636363636,0.0036363636
H1,2025.11.19 14:00,CAD,49.5238095238,-14.7619047619,-8.5714285714,-10.0000000000,-7.1428571429,0.3333333333,0.1735537190
H1,2025.11.19 14:00,AUD,63.8095238095,6.6666666667,14.2857142857,16.1904761905,12.3809523810,0.6666666667,0.1205673759
H1,2025.11.19 14:00,NZD,41.4285714286,-4.7619047619,-6.1904761905,17.6190476190,-30.0000000000,0.4545454545,0.2356687898
H4,2025.11.19 08:00,USD,70.4761904762,8.0952380952,6.6666666667,25.7142857143,-12.3809523810,0.5000000000,0.2571428571
H4,2025.11.19 08:00,EUR,53.3333333333,14.2857142857,14.2857142857,8.5714285714,20.0000000000,0.5833333333,0.0918367347
H4,2025.11.19 08:00,GBP,52.8571428571,7.6190476190,-1.4285714286,-22.8571428571,20.0000000000,0.5000000000,0.2376237624
H4,2025.11.19 08:00,JPY,26.1904761905,-15.2380952381,-11.9047619048,-4.2857142857,-19.5238095238,0.5000000000,0.0265486726
H4,2025.11.19 08:00,CHF,28.5714285714,0.4761904762,-10.0000000000,-32.8571428571,12.8571428571,0.5833333333,0.2323232323
H4,2025.11.19 08:00,CAD,76.1904761905,0.9523809524,13.8095238095,30.0000000000,-2.3809523810,0.5833333333,0.2825112108
H4,2025.11.19 08:00,AUD,54.2857142857,0.4761904762,14.2857142857,18.5714285714,10.0000000000,0.5454545455,0.1902439024
H4,2025.11.19 08:00,NZD,38.0952380952,-16.6666666667,-25.7142857143,-22.8571428571,-28.5714285714,0.5833333333,0.1437125749
D1,2025.11.18 00:00,USD,58.0952380952,12.8571428571,6.1904761905,-11.9047619048,24.2857142857,0.3333333333,0.1798561151
D1,2025.11.18 00:00,EUR,53.3333333333,-10.4761904762,5.2380952381,13.8095238095,-3.3333333333,0.4166666667,0.1620111732
D1,2025.11.18 00:00,GBP,47.6190476190,-9.0476190476,0.4761904762,8.0952380952,-7.1428571429,0.5000000000,0.0677290837
D1,2025.11.18 00:00,JPY,26.6666666667,-7.1428571429,-0.4761904762,-14.2857142857,13.3333333333,0.5000000000,0.1063829787
D1,2025.11.18 00:00,CHF,46.6666666667,-28.5714285714,-2.3809523810,6.6666666667,-11.4285714286,0.4166666667,0.0786516854
D1,2025.11.18 00:00,CAD,72.8571428571,31.9047619048,7.6190476190,12.8571428571,2.3809523810,0.5000000000,0.1084337349
D1,2025.11.18 00:00,AUD,47.6190476190,-6.1904761905,-26.1904761905,-20.0000000000,-32.3809523810,0.5000000000,0.1653543307
D1,2025.11.18 00:00,NZD,47.1428571429,16.6666666667,9.5238095238,4.7619047619,14.2857142857,0.5833333333,0.0409836066
M30,2025.11.12 14:30,USD,41.9047619048,-7.6190476190,-20.9523809524,8.0952380952,-50.0000000000,0.5833333333,0.1188811189
M30,2025.11.12 14:30,EUR,34.7619047619,-4.2857142857,-0.9523809524,-17.1428571429,15.2380952381,0.5833333333,0.1836734694
M30,2025.11.12 14:30,GBP,29.5238095238,-9.5238095238,-6.6666666667,-18.0952380952,4.7619047619,0.5833333333,0.1258278146
M30,2025.11.12 14:30,JPY,35.7142857143,6.6666666667,0.9523809524,4.7619047619,-2.8571428571,0.5000000000,0.0666666667
M30,2025.11.12 14:30,CHF,57.1428571429,-10.9523809524,-19.5238095238,-3.3333333333,-35.7142857143,0.5000000000,0.0370370370
M30,2025.11.12 14:30,CAD,54.7619047619,1.4285714286,16.1904761905,-0.4761904762,32.8571428571,0.5833333333,0.0050251256
M30,2025.11.12 14:30,AUD,68.0952380952,3.8095238095,15.7142857143,-3.3333333333,34.7619047619,0.4166666667,0.0260223048
M30,2025.11.12 14:30,NZD,78.0952380952,20.4761904762,15.2380952381,29.5238095238,0.9523809524,0.5454545455,0.2672413793
H1,2025.11.12 14:00,USD,34.2857142857,-30.4761904762,-9.5238095238,-26.1904761905,7.1428571429,0.6666666667,0.2511415525
H1,2025.11.12 14:00,EUR,40.4761904762,6.1904761905,-7.6190476190,-15.7142857143,0.4761904762,0.5000000000,0.1416309013
H1,2025.11.12 14:00,GBP,33.8095238095,8.5714285714,-2.8571428571,-8.0952380952,2.3809523810,0.4166666667,0.0805687204
H1,2025.11.12 14:00,JPY,28.5714285714,0.4761904762,2.8571428571,-4.2857142857,10.0000000000,0.5000000000,0.0588235294
H1,2025.11.12 14:00,CHF,61.9047619048,-14.7619047619,11.4285714286,0.4761904762,22.3809523810,0.5000000000,0.0047393365
H1,2025.11.12 14:00,CAD,48.5714285714,-0.9523809524,-11.4285714286,-9.5238095238,-13.3333333333,0.5833333333,0.1470588235
H1,2025.11.12 14:00,AUD,77.1428571429,15.7142857143,-0.9523809524,40.4761904762,-42.3809523810,0.3333333333,0.3811659193
H1,2025.11.12 14:00,NZD,75.2380952381,15.2380952381,18.0952380952,22.8571428571,13.3333333333,0.5000000000,0.1509433962
H4,2025.11.12 08:00,USD,48.0952380952,-0.9523809524,6.1904761905,15.7142857143,-3.3333333333,0.6000000000,0.1727748691
H4,2025.11.12 08:00,EUR,44.7619047619,3.8095238095,-10.0000000000,-7.1428571429,-12.8571428571,0.6666666667,0.1094890511
H4,2025.11.12 08:00,GBP,26.6666666667,-3.3333333333,-6.6666666667,-40.4761904762,27.1428571429,0.4166666667,0.3881278539
H4,2025.11.12 08:00,JPY,23.8095238095,-21.4285714286,-3.3333333333,7.6190476190,-14.2857142857,0.5000000000,0.0467836257
H4,2025.11.12 08:00,CHF,79.0476190476,5.7142857143,2.3809523810,41.9047619048,-37.1428571429,0.5454545455,0.4444444444
H4,2025.11.12 08:00,CAD,49.5238095238,0.0000000000,-7.6190476190,-13.8095238095,-1.4285714286,0.4166666667,0.1374407583
H4,2025.11.12 08:00,AUD,68.5714285714,11.4285714286,17.1428571429,-3.8095238095,38.0952380952,0.5000000000,0.0291970803
H4,2025.11.12 08:00,NZD,59.5238095238,4.7619047619,1.9047619048,0.0000000000,3.8095238095,0.4545454545,0.0000000000
D1,2025.11.11 00:00,USD,50.4761904762,-12.3809523810,-21.4285714286,-5.2380952381,-37.6190476190,0.5833333333,0.0683229814
D1,2025.11.11 00:00,EUR,59.0476190476,-3.8095238095,13.3333333333,1.9047619048,24.7619047619,0.4166666667,0.0210526316
D1,2025.11.11 00:00,GBP,36.6666666667,-15.7142857143,-6.1904761905,0.9523809524,-13.3333333333,0.4166666667,0.0090909091
D1,2025.11.11 00:00,JPY,34.2857142857,-26.6666666667,-9.0476190476,3.8095238095,-21.9047619048,0.5000000000,0.0225988701
D1,2025.11.11 00:00,CHF,62.3809523810,14.2857142857,30.9523809524,-3.3333333333,65.2380952381,0.5833333333,0.0319634703
D1,2025.11.11 00:00,CAD,57.6190476190,14.7619047619,5.2380952381,7.6190476190,2.8571428571,0.4166666667,0.0707964602
D1,2025.11.11 00:00,AUD,61.4285714286,12.3809523810,-9.5238095238,9.0476190476,-28.0952380952,0.5000000000,0.0875576037
D1,2025.11.11 00:00,NZD,38.0952380952,17.1428571429,-3.3333333333,-14.7619047619,8.0952380952,0.5000000000,0.1693989071
M30,2025.11.05 14:30,USD,53.8095238095,-5.7142857143,-17.6190476190,-1.9047619048,-33.3333333333,0.4545454545,0.0253164557
M30,2025.11.05 14:30,EUR,57.1428571429,-10.9523809524,5.2380952381,17.1428571429,-6.6666666667,0.5833333333,0.3157894737
M30,2025.11.05 14:30,GBP,65.2380952381,11.9047619048,-14.2857142857,-0.9523809524,-27.6190476190,0.5833333333,0.0085470085
M30,2025.11.05 14:30,JPY,30.9523809524,-24.7619047619,-1.9047619048,4.2857142857,-8.0952380952,0.5833333333,0.0344827586
M30,2025.11.05 14:30,CHF,51.4285714286,-7.6190476190,21.4285714286,0.9523809524,41.9047619048,0.4166666667,0.0094339623
M30,2025.11.05 14:30,CAD,41.9047619048,1.4285714286,0.4761904762,2.3809523810,-1.4285714286,0.5000000000,0.0393700787
M30,2025.11.05 14:30,AUD,49.5238095238,10.9523809524,4.2857142857,-8.0952380952,16.6666666667,0.4166666667,0.0928961749
M30,2025.11.05 14:30,NZD,50.0000000000,24.7619047619,2.3809523810,-13.8095238095,18.5714285714,0.4166666667,0.1111111111
H1,2025.11.05 14:00,USD,54.7619047619,-13.3333333333,-0.9523809524,-4.7619047619,2.8571428571,0.5833333333,0.0657894737
H1,2025.11.05 14:00,EUR,50.0000000000,-10.4761904762,-1.4285714286,-7.6190476190,4.7619047619,0.4545454545,0.1212121212
H1,2025.11.05 14:00,GBP,75.7142857143,-1.4285714286,25.2380952381,34.2857142857,16.1904761905,0.8181818182,0.4390243902
H1,2025.11.05 14:00,JPY,23.8095238095,-20.9523809524,-3.3333333333,-58.5714285714,51.9047619048,0.6666666667,0.4256055363
H1,2025.11.05 14:00,CHF,58.5714285714,23.3333333333,-10.4761904762,-6.1904761905,-14.7619047619,0.5000000000,0.0452961672
H1,2025.11.05 14:00,CAD,31.9047619048,-3.3333333333,-2.8571428571,-13.3333333333,7.6190476190,0.5833333333,0.3043478261
H1,2025.11.05 14:00,AUD,50.0000000000,12.8571428571,-7.6190476190,28.0952380952,-43.3333333333,0.5000000000,0.2427983539
H1,2025.11.05 14:00,NZD,55.2380952381,13.3333333333,1.4285714286,28.0952380952,-25.2380952381,0.6363636364,0.1700288184
H4,2025.11.05 08:00,USD,69.0476190476,-4.2857142857,1.4285714286,-6.1904761905,9.0476190476,0.5833333333,0.0695187166
H4,2025.11.05 08:00,EUR,56.6666666667,0.4761904762,0.9523809524,20.4761904762,-18.5714285714,0.5833333333,0.2160804020
H4,2025.11.05 08:00,GBP,57.1428571429,28.5714285714,19.5238095238,-3.8095238095,42.8571428571,0.5000000000,0.0400000000
H4,2025.11.05 08:00,JPY,56.1904761905,-20.4761904762,-29.5238095238,-0.9523809524,-58.0952380952,0.5454545455,0.0121951220
H4,2025.11.05 08:00,CHF,43.8095238095,-7.1428571429,-6.6666666667,24.2857142857,-37.6190476190,0.4166666667,0.2188841202
H4,2025.11.05 08:00,CAD,38.0952380952,-9.0476190476,-16.6666666667,-5.2380952381,-28.0952380952,0.5454545455,0.1235955056
H4,2025.11.05 08:00,AUD,39.5238095238,-5.2380952381,11.4285714286,-24.2857142857,47.1428571429,0.4166666667,0.1550151976
H4,2025.11.05 08:00,NZD,39.5238095238,17.1428571429,19.5238095238,-4.2857142857,43.3333333333,0.4166666667,0.0491803279
D1,2025.11.04 00:00,USD,75.7142857143,10.4761904762,30.9523809524,23.8095238095,38.0952380952,0.6666666667,0.3048780488
D1,2025.11.04 00:00,EUR,53.8095238095,5.7142857143,3.3333333333,6.6666666667,0.0000000000,0.5000000000,0.0886075949
D1,2025.11.04 00:00,GBP,22.3809523810,-7.6190476190,-13.3333333333,-30.4761904762,3.8095238095,0.5000000000,0.3720930233
D1,2025.11.04 00:00,JPY,62.3809523810,42.3809523810,36.6666666667,10.4761904762,62.8571428571,0.5000000000,0.0696202532
D1,2025.11.04 00:00,CHF,41.9047619048,-6.6666666667,-14.2857142857,-35.7142857143,7.1428571429,0.6666666667,0.3333333333
D1,2025.11.04 00:00,CAD,58.0952380952,-9.5238095238,5.2380952381,9.0476190476,1.4285714286,0.5000000000,0.0926829268
D1,2025.11.04 00:00,AUD,55.7142857143,-13.3333333333,-16.1904761905,20.4761904762,-52.8571428571,0.5000000000,0.2429378531
D1,2025.11.04 00:00,NZD,30.0000000000,-21.4285714286,-32.3809523810,-4.2857142857,-60.4761904762,0.5833333333,0.0573248408
M30,2025.10.29 13:30,USD,56.1904761905,3.3333333333,-12.8571428571,2.3809523810,-28.0952380952,0.6666666667,0.0234741784
M30,2025.10.29 13:30,EUR,63.8095238095,-10.4761904762,9.0476190476,24.7619047619,-6.6666666667,0.6666666667,0.3661971831
M30,2025.10.29 13:30,GBP,36.6666666667,3.3333333333,-2.8571428571,10.0000000000,-15.7142857143,0.6363636364,0.0967741935
M30,2025.10.29 13:30,JPY,62.3809523810,25.2380952381,14.2857142857,33.8095238095,-5.2380952381,0.6666666667,0.3567839196
M30,2025.10.29 13:30,CHF,21.9047619048,-12.3809523810,-12.8571428571,-28.0952380952,2.3809523810,0.6666666667,0.3959731544
M30,2025.10.29 13:30,CAD,63.8095238095,9.0476190476,3.3333333333,11.4285714286,-4.7619047619,0.6363636364,0.1578947368
M30,2025.10.29 13:30,AUD,45.2380952381,-7.6190476190,-4.2857142857,-30.0000000000,21.4285714286,0.5000000000,0.4736842105
M30,2025.10.29 13:30,NZD,50.0000000000,-10.4761904762,6.1904761905,-24.2857142857,36.6666666667,0.6666666667,0.2048192771
H1,2025.10.29 13:00,USD,66.1904761905,-1.4285714286,10.0000000000,30.9523809524,-10.9523809524,0.5833333333,0.2789699571
H1,2025.10.29 13:00,EUR,50.0000000000,-8.5714285714,13.3333333333,4.2857142857,22.3809523810,0.5000000000,0.0573248408
H1,2025.10.29 13:00,GBP,45.2380952381,13.3333333333,14.2857142857,5.7142857143,22.8571428571,0.5000000000,0.0714285714
H1,2025.10.29 13:00,JPY,55.7142857143,11.9047619048,35.2380952381,-16.1904761905,86.6666666667,0.5000000000,0.1140939597
H1,2025.10.29 13:00,CHF,15.2380952381,-13.8095238095,-27.6190476190,-34.2857142857,-20.9523809524,0.7272727273,0.4864864865
H1,2025.10.29 13:00,CAD,64.2857142857,-1.4285714286,0.9523809524,11.9047619048,-10.0000000000,0.5833333333,0.2136752137
H1,2025.10.29 13:00,AUD,55.2380952381,-2.3809523810,-27.6190476190,-1.9047619048,-53.3333333333,0.5833333333,0.0153846154
H1,2025.10.29 13:00,NZD,48.0952380952,2.3809523810,-18.5714285714,-0.4761904762,-36.6666666667,0.4166666667,0.0032362460
H4,2025.10.29 08:00,USD,48.0952380952,11.9047619048,1.9047619048,17.1428571429,-13.3333333333,0.5833333333,0.1525423729
H4,2025.10.29 08:00,EUR,49.0476190476,16.6666666667,-7.1428571429,-3.3333333333,-10.9523809524,0.5833333333,0.0288065844
H4,2025.10.29 08:00,GBP,20.0000000000,-6.1904761905,-3.3333333333,-31.4285714286,24.7619047619,0.5454545455,0.3510638298
H4,2025.10.29 08:00,JPY,58.0952380952,-12.8571428571,-16.1904761905,12.3809523810,-44.7619047619,0.3636363636,0.0673575130
H4,2025.10.29 08:00,CHF,24.7619047619,-30.9523809524,-34.2857142857,-6.1904761905,-62.3809523810,0.3333333333,0.0534979424
H4,2025.10.29 08:00,CAD,58.0952380952,-4.2857142857,25.2380952381,7.1428571429,43.3333333333,0.5000000000,0.0697674419
H4,2025.10.29 08:00,AUD,73.3333333333,6.6666666667,14.7619047619,-10.4761904762,40.0000000000,0.4166666667,0.1018518519
H4,2025.10.29 08:00,NZD,68.5714285714,19.0476190476,19.0476190476,14.7619047619,23.3333333333,0.4545454545,0.1606217617
D1,2025.10.28 00:00,USD,40.0000000000,-14.2857142857,-14.7619047619,-29.5238095238,0.0000000000,0.6666666667,0.4189189189
D1,2025.10.28 00:00,EUR,44.2857142857,-4.7619047619,0.0000000000,-7.6190476190,7.6190476190,nan,0.0860215054
D1,2025.10.28 00:00,GBP,22.3809523810,-12.3809523810,-32.8571428571,-32.3809523810,-33.3333333333,0.5454545455,0.4788732394
D1,2025.10.28 00:00,JPY,50.4761904762,24.2857142857,10.9523809524,3.8095238095,18.0952380952,0.5000000000,0.0336134454
D1,2025.10.28 00:00,CHF,63.3333333333,-5.7142857143,-4.2857142857,-5.7142857143,-2.8571428571,0.5833333333,0.0652173913
D1,2025.10.28 00:00,CAD,55.7142857143,1.4285714286,11.4285714286,5.2380952381,17.6190476190,0.5000000000,0.0536585366
